CODE;PRODUCTO;TIPO_CARROCERIA;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;EDAD_COCHE;COSTE_VENTA;km_anno;Mas_1_coche;Revisiones;Edad Cliente;Tiempo
CLI45024;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;3.76;2988;19785;0;4;54;0
CLI19380;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;F;Funcionario;Lugo;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;9.19;1949;0;0;7;46;0
CLI48347;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;2.37;1903;18347;1;1;50;7
CLI15213;B;TIPO1;FUEL 1;Media;A;Contado;CASADO;F;Autonomo;Gerona;NO;SI;NO;Alto;SI;Averia muy grave;SI;3.77;1684;5695;0;3;53;0
CLI23772;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;F;Empresa;Cordoba;SI;NO;NO;Alto;SI;No;NO;8.67;408;8845;1;7;37;4
CLI40901;D;TIPO6;FUEL 2;Alta;A;Otros;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;4.55;3571;9559;1;2;45;7
CLI14168;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;3.04;3453;24064;1;2;57;10
CLI42050;D;TIPO8;FUEL 1;Alta;A;Contado;CASADO;F;Empresa;Toledo;SI;NO;NO;Alto;NO DATA;No;NO;2.27;2561;0;1;1;47;4
CLI33540;D;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Sevilla;NO;NO;NO;Medio;SI;Averia muy grave;SI;8.26;2839;12170;1;5;59;7
CLI18090;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Vizcaya;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;7.64;1932;8280;0;7;44;0
CLI52347;I;TIPO7;FUEL 2;Media;A;Contado;SOLTERO;F;Empresa;Huesca;NO;NO;SI;NA;NO DATA;No;NO;1.37;2743;0;1;1;58;4
CLI16947;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Toledo;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;2.22;2738;0;0;2;61;0
CLI22188;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Alicante;SI;NO;NO;Medio;NO DATA;No;SI;8.85;512;5464;0;4;43;0
CLI27277;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Madrid;SI;NO;NO;Alto;SI;No;NO;3.61;5550;5278;1;3;51;8
CLI57137;I;TIPO7;FUEL 1;Alta;A;Contado;CASADO;F;Empresa;Albacete;NO;NO;NO;NA;NO DATA;No;NO;1.48;1829;0;0;1;38;0
CLI39211;D;TIPO1;FUEL 1;Alta;M;Contado;CASADO;M;Funcionario;Madrid;NO;NO;NO;NA;SI;No;SI;5.61;4497;17020;0;3;43;0
CLI5735;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Badajoz;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;8.18;4431;16584;0;4;54;0
CLI38000;D;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Cantabria;NO;NO;NO;Medio;NO DATA;No;NO;6.09;3599;13582;0;2;53;0
CLI38102;D;TIPO1;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Madrid;SI;SI;NO;Alto;NO DATA;Averia grave;NO;7.34;2515;8010;1;7;59;6
CLI33479;D;TIPO6;FUEL 2;Media;M;Contado;;;Empresa;Cadiz;NO;NO;NO;Otros;NO DATA;Averia grave;SI;8.09;1525;0;0;6;35;0
CLI10179;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Funcionario;Guipuzcua;NO;NO;NO;Medio-Bajo;SI;Averia leve;NO;8.27;1233;13044;0;4;41;0
CLI43723;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;5.34;780;9305;0;2;39;0
CLI53638;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Valencia;NO;NO;SI;NA;NO DATA;No;NO;1.68;2574;0;0;1;60;0
CLI30653;J;TIPO7;FUEL 1;Alta;M;Contado;CASADO;F;Empresa;Castellon;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;9.51;1012;0;0;9;45;0
CLI20359;C;TIPO4;FUEL 2;Media;M;Contado;EN PAREJA;M;Empresa;Valencia;SI;NO;NO;Medio-Bajo;SI;No;NO;9.37;3161;9262;0;9;62;0
CLI21594;C;TIPO4;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;NO;3.28;6825;15815;0;2;42;0
CLI54617;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Zaragoza;NO;NO;NO;Alto;SI;Averia muy grave;SI;4.84;0;14273;0;4;69;0
CLI34920;D;TIPO1;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Lugo;SI;NO;NO;Medio-Bajo;NO DATA;Averia grave;SI;7.93;3391;23655;0;4;42;0
CLI222;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;NO DATA;Averia grave;NO;2.33;2015;0;0;2;22;0
CLI43615;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Alava;NO;NO;NO;Medio;SI;No;NO;2.73;1829;11280;0;2;68;0
CLI3185;B;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Madrid;NO;NO;NO;NA;NO DATA;No;NO;1.5;2662;0;0;0;67;0
CLI28552;H;TIPO7;FUEL 1;Media;M;Financiera Marca;OTROS;F;Empresa;La Rioja;NO;NO;SI;NA;NO DATA;No;NO;1.67;1897;0;0;1;28;0
CLI41471;D;TIPO8;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Cantabria;SI;NO;NO;Alto;SI;Averia leve;NO;3.88;4479;46252;1;1;43;7
CLI21546;C;TIPO4;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Leon;SI;NO;NO;Medio-Bajo;SI;No;NO;2.57;7745;19773;0;1;29;0
CLI27899;H;TIPO7;FUEL 1;Media;M;Contado;OTROS;F;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1.95;1317;0;0;2;40;0
CLI4851;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;8.72;3305;3431;0;8;43;0
CLI55070;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Guipuzcua;NO;NO;NO;Medio-Bajo;SI;Averia leve;NO;3.1;1829;11703;0;2;54;0
CLI26859;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;F;Empresa;Badajoz;NO;NO;NO;Alto;SI;No;NO;5.67;2053;2718;1;6;50;4
CLI45123;I;TIPO7;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Madrid;NO;SI;NO;Medio;SI;Averia muy grave;SI;3.66;1903;20258;0;3;52;0
CLI45688;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Badajoz;NO;NO;NO;Alto;SI;Averia leve;NO;3.36;1903;9990;1;2;55;5
CLI5115;B;TIPO6;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Burgos;NO;NO;NO;Medio;SI;No;NO;9.19;2195;7786;0;7;49;0
CLI43342;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;NA;SI;No;NO;3;4918;7628;1;2;37;8
CLI39499;D;TIPO8;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;Averia muy grave;SI;6.84;1945;16394;1;3;52;7
CLI51854;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;NO;2.31;2727;19170;1;2;60;8
CLI225;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;F;Funcionario;Santa Cruz de Tenerife;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;2.17;1818;0;0;1;25;0
CLI2550;B;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Malaga;NO;NO;SI;NA;NO DATA;No;NO;1.51;3242;0;0;1;59;0
CLI57845;E;TIPO2;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Barcelona;NO;NO;SI;NA;NO DATA;No;NO;1.68;2329;0;0;0;49;0
CLI13512;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Las Palmas;NO;NO;NO;Medio-Bajo;SI;No;NO;5.51;2699;15239;0;4;42;0
CLI37448;D;TIPO8;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Baleares;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;7.44;3277;10991;1;7;48;7
CLI23856;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;6.63;2355;8433;0;5;38;0
CLI12830;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;6.01;6654;13108;1;5;49;6
CLI27185;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;M;Empresa;Las Palmas;SI;NO;NO;Medio-Bajo;SI;No;NO;3.96;4153;11839;0;4;40;0
CLI34950;D;TIPO1;FUEL 2;Alta;M;Otros;CASADO;F;Empresa;Lerida;NO;NO;NO;Otros;NO DATA;Averia muy grave;SI;7.6;4057;0;0;7;46;0
CLI20593;C;TIPO4;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;NO;6.01;3362;11062;1;5;52;7
CLI40294;D;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Burgos;SI;NO;SI;Medio-Bajo;SI;Averia leve;NO;2.18;7680;24963;0;2;55;0
CLI55774;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;F;Funcionario;Alicante;SI;NO;NO;NA;SI;Averia muy grave;SI;2.85;2727;7950;0;1;54;0
CLI28186;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Las Palmas;NO;NO;SI;NA;NO DATA;No;NO;1.69;2081;0;0;0;40;0
CLI28212;H;TIPO7;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;NO;NO;SI;NA;NO DATA;Averia muy grave;SI;1.73;1897;0;0;0;22;0
CLI645;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Vizcaya;SI;NO;NO;Alto;NO DATA;No;NO;1.81;3213;0;1;1;31;5
CLI3264;B;TIPO1;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;NO;NO;SI;NA;NO DATA;No;NO;1.27;4107;0;0;1;42;0
CLI36917;D;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Cantabria;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;9.1;0;19992;0;4;59;0
CLI5012;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Alicante;NO;NO;NO;NA;SI;No;NO;8.99;3207;15509;0;7;49;0
CLI54592;I;TIPO7;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;5.08;0;16584;0;5;62;0
CLI27961;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Baleares;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;1.93;2033;0;0;1;48;0
CLI42681;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;SI;Averia grave;NO;4.04;1098;7404;1;2;38;4
CLI31096;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Cadiz;SI;NO;NO;Medio;NO DATA;Averia muy grave;SI;7.68;0;22646;0;4;41;0
CLI39300;D;TIPO1;FUEL 1;Alta;A;Contado;CASADO;F;Empresa;Guadalajara;NO;SI;NO;Medio;NO DATA;No;NO;5.09;4322;9742;0;4;57;0
CLI5935;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Alava;NO;NO;NO;Medio;SI;No;SI;9.39;3759;19715;0;7;40;0
CLI14427;B;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Ciudad Real;NO;SI;NO;Alto;SI;No;NO;3.38;1750;5913;1;2;37;5
CLI7519;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Alava;NO;NO;NO;Medio;NO DATA;Averia grave;NO;8.78;2145;17772;0;8;41;0
CLI52351;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Pontevedra;NO;NO;SI;NA;NO DATA;No;NO;1.37;2574;0;0;0;51;0
CLI54015;I;TIPO7;FUEL 1;Alta;M;Contado;SOLTERO;M;Empresa;Valencia;NO;NO;NO;NA;NO DATA;No;NO;1.44;1829;0;0;1;66;0
CLI22779;A;TIPO1;FUEL 2;Baja;M;Contado;CASADO;F;Funcionario;Valladolid;NO;NO;NO;Medio;NO DATA;No;SI;8.55;4474;30948;1;4;44;7
CLI15117;B;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Navarra;NO;NO;NO;Medio;SI;No;SI;2.76;1750;6589;0;1;56;0
CLI14594;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;3.79;1750;9978;0;2;54;0
CLI4173;B;TIPO6;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Sevilla;NO;NO;NO;Medio;SI;Averia muy grave;SI;8.51;2287;14254;0;8;54;0
CLI28850;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Las Palmas;NO;NO;SI;NA;NO DATA;No;NO;1.37;2447;0;0;1;60;0
CLI27582;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;2.73;3546;10547;0;1;61;0
CLI17711;C;TIPO4;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Guipuzcua;NO;NO;NO;NA;NO DATA;Averia grave;NO;9.68;7582;14745;1;8;43;7
CLI31846;J;TIPO7;FUEL 2;Alta;M;Otros;CASADO;M;Empresa;Huelva;NO;NO;NO;Alto;SI;Averia muy grave;SI;6.95;0;12390;1;6;53;4
CLI55967;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Huesca;NO;NO;SI;NA;NO DATA;No;NO;1.39;2574;0;0;0;60;0
CLI55041;I;TIPO7;FUEL 2;Media;M;Otros;OTROS;F;Empresa;Guipuzcua;NO;NO;NO;NA;SI;Averia leve;NO;3.19;1829;5920;0;2;52;0
CLI44955;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Tarragona;NO;SI;NO;Alto;SI;Averia leve;SI;3.78;2854;31556;1;3;51;5
CLI37139;D;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Pontevedra;NO;NO;NO;Alto;NO DATA;No;NO;7.37;7212;0;1;7;41;9
CLI28849;H;TIPO7;FUEL 1;Media;M;Financiera Marca;OTROS;M;Empresa;Gerona;NO;NO;SI;NA;NO DATA;No;NO;1.35;1897;0;0;0;70;0
CLI13182;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Lugo;NO;SI;NO;Medio-Bajo;SI;No;SI;4.94;3651;17652;0;3;44;0
CLI48007;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;F;Funcionario;Ciudad Real;NO;NO;NO;Medio-Bajo;SI;No;NO;2.46;1903;14520;0;1;58;0
CLI49561;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Navarra;SI;NO;NO;Medio;NO DATA;No;NO;1.87;1903;0;0;1;41;0
CLI29334;H;TIPO7;FUEL 1;Media;A;Financiera Marca;CASADO;F;Empresa;Santa Cruz de Tenerife;NO;NO;SI;NA;NO DATA;No;NO;1.51;2081;0;0;1;45;0
CLI39399;D;TIPO8;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Malaga;SI;NO;NO;NA;SI;Averia grave;NO;5.76;4497;23125;0;2;46;0
CLI18783;C;TIPO4;FUEL 2;Media;M;Contado;SOLTERO;F;Funcionario;Gerona;SI;SI;NO;Alto;NO DATA;Averia muy grave;SI;7.93;2013;12067;0;7;47;0
CLI19824;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Guipuzcua;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;8.35;3299;17382;0;4;42;0
CLI49211;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;La Rioja;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;2;5026;0;1;2;59;7
CLI26245;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;F;Empresa;Las Palmas;NO;NO;NO;Otros;NO DATA;No;NO;7.53;3856;0;1;7;27;5
CLI35099;D;TIPO1;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;7.42;8504;10429;1;7;39;7
CLI8756;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Funcionario;Toledo;SI;NO;NO;Alto;SI;No;SI;7.99;2324;14473;1;6;60;7
CLI13292;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;SI;NO;Medio;SI;No;NO;4.52;0;15586;1;4;59;5
CLI8107;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Funcionario;Granada;NO;SI;NO;Medio;NO DATA;No;NO;6.34;4258;10253;0;3;43;0
CLI9620;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Guipuzcua;NO;SI;NO;Medio;NO DATA;Averia grave;NO;7.26;2140;25321;0;5;38;0
CLI29846;H;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Malaga;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;1.78;1949;0;0;0;36;0
CLI49014;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;2.2;3682;0;0;2;41;0
CLI55003;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Leon;NO;NO;NO;NA;SI;Averia grave;NO;3.31;1829;26135;0;2;57;0
CLI11584;B;TIPO6;FUEL 1;Media;M;Financiera Banco;SOLTERO;F;Empresa;Murcia;NO;SI;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;6.01;3884;14307;0;5;56;0
CLI38496;D;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Badajoz;NO;SI;NO;Medio-Bajo;NO DATA;Averia leve;NO;6.76;3030;11250;0;5;50;0
CLI1633;B;TIPO6;FUEL 1;Media;A;Contado;CASADO;M;Funcionario;Madrid;SI;NO;NO;Alto;SI;No;NO;2.67;3353;9362;1;1;50;7
CLI37815;D;TIPO6;FUEL 1;Media;M;Contado;EN PAREJA;F;Empresa;Las Palmas;NO;SI;NO;Otros;NO DATA;No;NO;5.51;2699;10900;0;2;52;0
CLI9887;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Burgos;SI;NO;NO;Medio;NO DATA;No;SI;6.93;3005;20988;0;4;51;0
CLI43556;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;F;Empresa;Pontevedra;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;2.78;2727;13640;0;1;49;0
CLI23976;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Autonomo;Barcelona;NO;NO;NO;Alto;SI;Averia muy grave;SI;9.43;506;16710;0;7;47;0
CLI13806;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Salamanca;NO;SI;NO;Medio;NO DATA;No;NO;4.54;3513;13595;0;2;52;0
CLI1880;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Baleares;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2.65;2370;0;0;2;36;0
CLI24906;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;SI;7.36;1926;7816;1;7;57;5
CLI57036;I;TIPO7;FUEL 1;Alta;A;Contado;CASADO;M;Empresa;La Rioja;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;2.19;1829;0;1;2;25;3
CLI57834;E;TIPO2;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1.95;1465;0;0;2;61;0
CLI32809;J;TIPO7;FUEL 2;Alta;M;Contado;SOLTERO;M;Empresa;Ceuta;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;5.84;1297;6747;0;5;39;0
CLI10897;B;TIPO1;FUEL 1;Media;M;Financiera Banco;SOLTERO;F;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;7.2;5595;9784;1;7;49;9
CLI12720;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Lacoruna;SI;NO;NO;NA;SI;No;NO;5.95;4092;11793;0;6;42;0
CLI50298;I;TIPO7;FUEL 2;Media;M;Contado;EN PAREJA;M;Empresa;Madrid;NO;NO;NO;NA;NO DATA;No;NO;1.7;1903;0;0;0;35;0
CLI27435;A;TIPO1;FUEL 1;Baja;M;Financiera Banco;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;NO;3.38;5550;6250;1;2;39;8
CLI17353;B;TIPO1;FUEL 2;Media;A;Otros;SOLTERO;M;Empresa;Burgos;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;3.14;3732;15709;0;2;48;0
CLI27795;H;TIPO7;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;2;1317;0;1;1;21;3
CLI28321;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;NA;NO DATA;Averia leve;NO;1.28;1317;0;0;1;37;0
CLI57552;E;TIPO2;FUEL 1;Media;M;Contado;;;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia leve;SI;6.09;2593;11474;0;6;54;0
CLI54806;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Asturias;NO;SI;NO;Alto;SI;Averia leve;NO;3.92;1829;10844;0;2;40;0
CLI51184;I;TIPO7;FUEL 2;Media;A;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;Medio;SI;Averia grave;NO;4.67;0;10448;0;2;59;0
CLI18566;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;NA;NO DATA;Averia muy grave;SI;8.53;3573;13884;0;5;53;0
CLI31981;J;TIPO7;FUEL 2;Alta;M;Financiera Banco;CASADO;M;Autonomo;Gerona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;6.83;0;6564;0;5;39;0
CLI8336;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Zaragoza;NO;NO;NO;NA;NO DATA;No;NO;8.17;1684;11262;0;4;39;0
CLI20925;C;TIPO4;FUEL 1;Media;M;Financiera Marca;OTROS;F;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;No;NO;2.77;5947;14365;0;1;46;0
CLI44469;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;NO;NO;NO;NA;SI;Averia leve;NO;4.11;2226;11876;0;4;56;0
CLI44709;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;SI;NO;Alto;SI;Averia grave;SI;3.91;1903;19164;1;3;39;7
CLI41103;D;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Vizcaya;NO;NO;NO;Medio;NO DATA;No;SI;2.08;2561;0;0;1;53;0
CLI4265;B;TIPO6;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Zaragoza;NO;NO;NO;Alto;NO DATA;Averia grave;NO;8.51;3373;0;0;4;29;0
CLI54922;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Lerida;NO;SI;NO;Otros;SI;Averia muy grave;SI;3.47;2749;7470;0;3;53;0
CLI46963;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Guadalajara;SI;NO;NO;Alto;SI;No;SI;2.73;2799;17540;0;1;59;0
CLI18612;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Toledo;NO;NO;NO;Alto;SI;No;NO;8.85;3115;25068;1;4;58;10
CLI698;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;F;Empresa;Burgos;NO;NO;NO;NA;NO DATA;No;NO;1.7;1590;0;0;1;18;0
CLI53877;I;TIPO7;FUEL 1;Alta;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;NA;NO DATA;No;NO;1.6;1829;0;0;1;66;0
CLI24925;A;TIPO1;FUEL 1;Baja;M;Contado;OTROS;F;Empresa;Valencia;NO;NO;NO;Alto;NO DATA;No;NO;6.93;2248;6757;0;5;61;0
CLI38205;D;TIPO1;FUEL 2;Alta;M;Financiera Marca;CASADO;M;Empresa;Sevilla;NO;NO;NO;NA;NO DATA;Averia muy grave;SI;7.18;1124;11282;0;6;54;0
CLI13193;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Tarragona;NO;SI;NO;Otros;NO DATA;No;NO;4.72;3651;14810;0;4;41;0
CLI53784;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Salamanca;SI;NO;SI;NA;NO DATA;No;NO;1.62;2574;0;0;1;66;0
CLI31613;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Tarragona;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;7.12;0;10483;0;7;27;0
CLI37345;D;TIPO1;FUEL 1;Alta;M;Contado;SOLTERO;F;Empresa;Guadalajara;NO;NO;NO;Medio;SI;Averia grave;SI;6.64;6348;16052;1;3;46;6
CLI44188;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Cadiz;NO;NO;NO;Alto;SI;Averia grave;NO;4.17;1141;19631;0;3;42;0
CLI18353;C;TIPO4;FUEL 2;Media;M;Otros;CASADO;M;Funcionario;Madrid;NO;SI;NO;Medio;NO DATA;Averia muy grave;SI;8.6;2103;16698;0;7;59;0
CLI35281;D;TIPO1;FUEL 2;Alta;M;Otros;;;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;7.51;3465;27734;1;7;38;6
CLI53271;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;1.96;2727;0;0;2;42;0
