PRODUCTO;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;COSTE_VENTA;km_anno;Revisiones;Edad Cliente;Mas_1_coche_Pred
A;FUEL 1;Baja;M;Contado;1;1;Empresa;Cantabria;NO;NO;NO;Alto;NO DATA;No;NO;2905;0;1;28;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Madrid;NO;NO;SI;Alto;NO DATA;No;SI;2429;0;2;19;0
A;FUEL 1;Baja;M;Contado;0;1;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;3239;20771;1;27;0
A;FUEL 1;Baja;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;1781;0;1;23;0
A;FUEL 1;Baja;M;Contado;1;1;Funcionario;Segovia;NO;NO;NO;Alto;NO DATA;No;NO;1781;0;0;25;0
A;FUEL 1;Baja;M;Contado;0;1;Empresa;Palencia;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1541;0;1;20;0
A;FUEL 1;Baja;M;Otros;0;0;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;1541;0;1;22;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Madrid;NO;NO;SI;Medio;NO DATA;No;NO;2429;0;1;31;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Sevilla;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;2257;0;1;20;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;3239;0;1;30;1
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Alava;NO;NO;SI;;NO DATA;No;NO;2429;0;0;30;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Tarragona;NO;NO;NO;Alto;NO DATA;No;NO;1541;0;2;20;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Valencia;SI;NO;NO;Alto;SI;No;NO;2257;27638;1;51;0
A;FUEL 1;Baja;M;Otros;0;1;Empresa;Huelva;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1781;0;1;20;0
A;FUEL 1;Baja;M;Financiera Marca;0;0;Empresa;Pontevedra;SI;NO;NO;Medio;NO DATA;No;NO;4312;0;1;19;1
A;FUEL 1;Baja;M;Contado;1;1;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;3599;0;2;20;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Las Palmas;NO;NO;NO;Alto;NO DATA;No;NO;2036;0;1;28;0
A;FUEL 1;Baja;M;Contado;0;0;Empresa;Las Palmas;NO;NO;NO;Alto;NO DATA;No;NO;2275;0;1;23;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Santa Cruz de Tenerife;SI;NO;NO;Medio;NO DATA;No;NO;2751;0;1;32;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Lugo;NO;NO;NO;;NO DATA;No;NO;1781;0;0;23;0
A;FUEL 1;Baja;M;Financiera Marca;0;0;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;2495;0;1;22;0
A;FUEL 1;Baja;M;Financiera Marca;0;1;Empresa;Barcelona;NO;NO;SI;;NO DATA;Averia muy grave;SI;2429;0;1;32;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Madrid;SI;NO;SI;Medio;NO DATA;No;SI;4572;0;2;27;1
A;FUEL 1;Baja;M;Financiera Marca;0;1;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;2495;0;1;25;0
A;FUEL 1;Baja;M;Otros;1;0;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;1541;0;1;19;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Madrid;SI;NO;NO;Medio;NO DATA;No;NO;2495;0;1;32;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2429;0;0;22;0
A;FUEL 1;Baja;M;Contado;1;1;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;Averia leve;NO;5286;0;1;19;1
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Barcelona;NO;NO;SI;Medio-Bajo;NO DATA;Averia muy grave;SI;2429;0;1;21;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Lacoruna;SI;NO;NO;Medio;NO DATA;Averia grave;SI;4670;0;1;20;1
A;FUEL 1;Baja;M;Financiera Marca;0;1;Empresa;Madrid;SI;NO;NO;Alto;SI;No;NO;2495;28396;1;44;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;No;SI;4312;0;1;18;1
A;FUEL 1;Baja;M;Otros;1;0;Empresa;Santa Cruz de Tenerife;SI;NO;NO;Alto;NO DATA;No;NO;4340;0;1;19;1
A;FUEL 1;Baja;M;Financiera Marca;0;0;Empresa;Santa Cruz de Tenerife;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;2924;0;1;31;0
A;FUEL 1;Baja;M;Financiera Marca;0;1;Empresa;Navarra;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;2429;0;1;28;0
A;FUEL 1;Baja;M;Financiera Marca;0;1;Empresa;Lacoruna;SI;NO;NO;Alto;NO DATA;No;NO;2495;0;2;29;0
A;FUEL 1;Baja;M;Financiera Banco;1;1;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;1541;0;1;31;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Murcia;NO;NO;SI;;NO DATA;No;NO;3048;0;1;30;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Gerona;SI;NO;NO;Alto;NO DATA;No;NO;1781;0;1;25;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;No;NO;2257;0;1;24;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Madrid;SI;NO;SI;;NO DATA;No;NO;1781;0;1;27;1
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Madrid;SI;NO;SI;Medio;NO DATA;No;NO;1781;0;1;31;0
A;FUEL 1;Baja;M;Otros;1;1;Empresa;Vizcaya;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1781;0;1;18;0
A;FUEL 1;Baja;M;Otros;1;1;Empresa;Asturias;SI;NO;SI;Alto;NO DATA;No;NO;2671;0;0;32;0
A;FUEL 1;Baja;M;Financiera Marca;0;1;Empresa;Madrid;SI;NO;SI;;NO DATA;No;NO;1541;0;2;18;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Alava;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;4670;0;1;19;1
A;FUEL 1;Baja;M;Financiera Marca;0;1;Empresa;Santa Cruz de Tenerife;SI;NO;SI;Medio-Bajo;NO DATA;No;NO;2275;0;1;23;0
A;FUEL 1;Baja;M;Otros;1;0;Empresa;Cordoba;NO;NO;NO;Medio;NO DATA;No;NO;1781;0;2;29;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Santa Cruz de Tenerife;NO;NO;SI;;NO DATA;No;NO;2924;0;1;28;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Madrid;NO;NO;SI;Medio;NO DATA;No;NO;2429;0;2;20;0
A;FUEL 1;Baja;M;Otros;1;0;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia leve;NO;1781;0;2;18;0
A;FUEL 1;Baja;M;Otros;0;1;Empresa;Santa Cruz de Tenerife;NO;NO;NO;;NO DATA;No;NO;2275;0;0;29;1
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Alicante;SI;NO;NO;;NO DATA;No;NO;2495;0;2;28;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Funcionario;Castellon;SI;NO;SI;Medio;NO DATA;No;NO;3599;0;1;20;1
A;FUEL 1;Baja;M;Contado;1;1;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2671;0;1;27;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Madrid;NO;NO;SI;Alto;NO DATA;No;NO;2429;0;1;30;0
A;FUEL 1;Baja;M;Otros;0;1;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;1781;0;1;27;0
A;FUEL 1;Baja;M;Financiera Marca;0;0;Empresa;Barcelona;SI;NO;NO;Medio;NO DATA;No;NO;4670;0;1;22;1
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;1781;0;1;27;1
A;FUEL 1;Baja;M;Financiera Marca;0;0;Empresa;Navarra;NO;NO;SI;Alto;NO DATA;No;NO;2429;0;1;18;1
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Madrid;NO;NO;SI;Alto;NO DATA;No;NO;2429;0;1;24;1
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Madrid;SI;NO;SI;Alto;NO DATA;No;SI;4572;0;1;21;1
A;FUEL 1;Baja;M;Contado;1;0;Funcionario;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;3599;0;2;20;1
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Tarragona;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;2429;0;1;20;1
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Murcia;SI;NO;SI;Medio;NO DATA;Averia muy grave;SI;3239;0;2;20;0
A;FUEL 1;Baja;M;Otros;0;1;Empresa;Huelva;NO;NO;NO;Alto;NO DATA;No;NO;1781;0;2;30;0
A;FUEL 1;Baja;M;Financiera Marca;0;1;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;2257;0;1;18;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Santa Cruz de Tenerife;NO;NO;SI;;NO DATA;No;NO;2924;0;1;27;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Funcionario;Santa Cruz de Tenerife;NO;NO;SI;;NO DATA;No;NO;2924;0;2;20;0
A;FUEL 1;Baja;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;1781;0;1;32;0
A;FUEL 1;Baja;M;Financiera Marca;0;0;Empresa;Guadalajara;NO;NO;SI;Alto;NO DATA;No;NO;2429;0;1;21;1
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Vizcaya;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;4670;0;2;21;1
A;FUEL 1;Baja;M;Contado;1;1;Autonomo;Alicante;NO;NO;NO;;NO DATA;No;NO;1781;0;0;18;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Malaga;SI;NO;NO;Alto;NO DATA;No;NO;4670;0;1;31;1
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Barcelona;SI;NO;SI;;NO DATA;No;NO;2429;0;0;29;1
A;FUEL 1;Baja;M;Contado;0;1;Empresa;Malaga;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1781;0;2;28;0
A;FUEL 1;Baja;M;Otros;0;1;Empresa;Las Palmas;NO;NO;NO;Alto;NO DATA;No;NO;2275;0;0;32;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Cantabria;NO;NO;SI;Alto;NO DATA;No;NO;2429;0;1;22;0
A;FUEL 1;Baja;M;Contado;0;1;Empresa;Leon;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;3599;0;1;26;1
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Alava;SI;NO;NO;Medio;NO DATA;Averia muy grave;SI;2495;0;1;24;0
A;FUEL 1;Baja;M;Otros;1;0;Empresa;Cordoba;NO;NO;SI;;NO DATA;No;NO;2671;0;0;22;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Valencia;NO;NO;SI;Medio;NO DATA;No;NO;2429;0;1;21;0
A;FUEL 1;Baja;M;Financiera Banco;0;0;Empresa;Salamanca;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1781;0;1;26;0
A;FUEL 1;Baja;M;Financiera Marca;0;0;Empresa;Pontevedra;SI;NO;SI;Alto;NO DATA;No;NO;2429;0;0;19;1
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Alicante;SI;NO;SI;Medio-Bajo;NO DATA;No;NO;1781;0;1;24;0
A;FUEL 1;Baja;M;Financiera Marca;0;0;Empresa;Valencia;NO;NO;SI;Alto;NO DATA;No;NO;2429;0;2;32;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;1781;0;1;32;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Madrid;SI;NO;SI;Alto;NO DATA;No;NO;4572;0;2;28;1
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Granada;NO;NO;SI;;NO DATA;No;NO;2429;0;1;29;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2429;0;0;20;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Valencia;NO;NO;SI;Alto;NO DATA;No;NO;2429;0;0;26;1
A;FUEL 1;Baja;M;Financiera Marca;0;1;Empresa;Alicante;NO;NO;SI;;NO DATA;No;NO;2429;0;1;24;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;1781;0;1;26;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Guadalajara;SI;NO;SI;;NO DATA;No;NO;1781;0;1;32;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Granada;NO;NO;NO;;NO DATA;No;NO;1781;0;1;31;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Barcelona;SI;NO;SI;Alto;NO DATA;No;NO;2429;0;2;30;0
A;FUEL 1;Baja;M;Financiera Marca;0;0;Empresa;Alicante;SI;NO;SI;Medio;NO DATA;No;NO;2429;0;1;22;1
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Madrid;SI;NO;SI;;NO DATA;No;NO;1781;0;1;19;0
A;FUEL 1;Baja;M;Financiera Marca;0;1;Empresa;Valencia;SI;NO;SI;Medio-Bajo;NO DATA;No;NO;1781;0;2;29;0
A;FUEL 1;Baja;M;Contado;0;0;Empresa;Valencia;NO;NO;NO;;NO DATA;No;NO;1781;0;1;31;0
A;FUEL 1;Baja;M;Contado;1;1;Empresa;Sevilla;NO;NO;NO;;NO DATA;No;NO;1781;0;0;25;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2429;0;1;23;1
A;FUEL 1;Baja;M;Contado;0;0;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;1781;0;0;32;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Barcelona;NO;NO;SI;Medio;NO DATA;No;NO;2429;0;1;28;0
A;FUEL 1;Baja;M;Otros;0;1;Empresa;Lacoruna;NO;NO;SI;;NO DATA;No;NO;2671;0;0;31;0
A;FUEL 1;Baja;M;Otros;1;0;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;1781;0;0;20;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;2429;0;1;24;1
A;FUEL 1;Baja;M;Contado;0;1;Empresa;Alicante;NO;NO;SI;;NO DATA;No;NO;2671;0;1;22;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;2671;0;0;19;0
A;FUEL 1;Baja;M;Contado;1;1;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;2671;0;1;20;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Funcionario;Madrid;NO;NO;SI;;NO DATA;No;NO;2429;0;0;19;1
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;NO;2429;0;1;32;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Pontevedra;NO;NO;NO;;NO DATA;No;NO;1781;0;2;20;0
A;FUEL 1;Baja;M;Otros;1;1;Empresa;Cordoba;NO;NO;NO;;NO DATA;No;NO;1781;0;1;21;0
A;FUEL 1;Baja;M;Otros;1;0;Empresa;Burgos;NO;NO;NO;;NO DATA;No;NO;1781;0;1;18;0
A;FUEL 1;Baja;M;Otros;1;1;Empresa;Salamanca;NO;NO;SI;;NO DATA;No;NO;2671;0;1;20;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Lacoruna;NO;NO;SI;;NO DATA;No;NO;2429;0;2;24;0
A;FUEL 1;Baja;M;Financiera Marca;0;0;Empresa;Navarra;NO;NO;SI;;NO DATA;No;NO;2429;0;1;26;0
A;FUEL 1;Baja;M;Contado;1;1;Empresa;Valencia;NO;NO;NO;;NO DATA;No;SI;1781;0;1;18;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;NO;3644;0;1;31;1
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;2429;0;1;31;1
A;FUEL 1;Baja;M;Otros;0;0;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;NO;2671;0;1;29;0
A;FUEL 1;Baja;M;Otros;0;0;Funcionario;Santa Cruz de Tenerife;NO;NO;NO;;NO DATA;No;NO;2275;0;1;23;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Baleares;SI;NO;NO;;NO DATA;No;NO;1781;0;1;24;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;NO;2671;0;1;31;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Asturias;NO;NO;SI;;NO DATA;No;NO;2429;0;1;18;0
A;FUEL 1;Baja;M;Financiera Marca;0;1;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;NO;2429;0;1;29;0
A;FUEL 1;Baja;M;Financiera Marca;0;0;Empresa;Alicante;NO;NO;SI;;NO DATA;No;NO;2429;0;1;24;1
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Lerida;NO;NO;NO;;NO DATA;No;NO;1781;0;1;25;0
A;FUEL 1;Baja;M;Financiera Marca;0;1;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2429;0;1;24;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Granada;NO;NO;NO;;NO DATA;No;NO;1781;0;1;22;1
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;NO;2671;0;0;30;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2429;0;1;32;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2429;0;0;20;0
A;FUEL 1;Baja;M;Financiera Marca;0;0;Empresa;Murcia;NO;NO;SI;;NO DATA;No;NO;2429;0;1;27;0
A;FUEL 1;Baja;M;Financiera Marca;0;0;Empresa;Pontevedra;NO;NO;SI;;NO DATA;No;NO;3644;0;0;20;1
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Badajoz;NO;NO;NO;;NO DATA;No;NO;1781;0;1;23;0
A;FUEL 1;Baja;M;Otros;1;0;Empresa;Santa Cruz de Tenerife;NO;NO;SI;;NO DATA;No;NO;3413;0;1;31;1
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Gerona;SI;NO;SI;;NO DATA;No;NO;1781;0;1;28;0
A;FUEL 1;Baja;M;Otros;1;0;Empresa;Santa Cruz de Tenerife;NO;NO;NO;;NO DATA;No;NO;2275;0;1;24;0
A;FUEL 1;Baja;M;Otros;0;0;Empresa;Almeria;NO;NO;NO;;NO DATA;No;NO;1781;0;2;29;0
A;FUEL 1;Baja;M;Contado;1;1;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;2671;0;0;32;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Barcelona;SI;NO;SI;;NO DATA;No;NO;1781;0;1;31;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Malaga;NO;NO;SI;;NO DATA;No;NO;2429;0;1;29;0
A;FUEL 1;Baja;M;Financiera Marca;0;0;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;2429;0;0;31;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Santa Cruz de Tenerife;NO;NO;SI;;NO DATA;No;NO;2924;0;0;30;0
A;FUEL 1;Baja;M;Contado;1;1;Empresa;Valencia;NO;NO;NO;;NO DATA;No;NO;1781;0;1;19;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2429;0;1;32;0
A;FUEL 1;Baja;M;Contado;1;1;Empresa;Alicante;NO;NO;NO;;NO DATA;No;NO;1781;0;1;27;0
A;FUEL 1;Baja;M;Otros;1;1;Empresa;Guipuzcua;NO;NO;NO;;NO DATA;No;NO;1781;0;0;23;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2671;0;1;32;0
A;FUEL 1;Baja;M;Contado;1;1;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2671;0;1;32;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Pontevedra;NO;NO;SI;;NO DATA;No;NO;2429;0;1;32;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Salamanca;NO;NO;SI;;NO DATA;No;NO;2671;0;0;27;0
A;FUEL 1;Baja;M;Otros;0;0;Empresa;Lacoruna;NO;NO;NO;;NO DATA;No;NO;1781;0;1;18;0
A;FUEL 1;Baja;M;Contado;0;0;Empresa;Gerona;NO;NO;NO;;NO DATA;No;NO;1781;0;0;20;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Salamanca;NO;NO;SI;;NO DATA;No;NO;3644;0;0;30;1
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Pontevedra;NO;NO;SI;;NO DATA;No;NO;2429;0;1;30;0
A;FUEL 1;Baja;M;Contado;0;0;Empresa;Gerona;NO;NO;NO;;NO DATA;No;NO;1781;0;1;23;0
A;FUEL 1;Baja;M;Otros;1;0;Empresa;Santa Cruz de Tenerife;NO;NO;NO;;NO DATA;No;NO;2275;0;1;32;0
A;FUEL 1;Baja;M;Financiera Marca;0;1;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;2429;0;0;22;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Murcia;NO;NO;SI;;NO DATA;No;NO;2429;0;1;32;0
A;FUEL 1;Baja;M;Otros;0;1;Empresa;Santa Cruz de Tenerife;NO;NO;NO;;NO DATA;No;NO;2275;0;0;27;0
A;FUEL 1;Baja;M;Contado;0;0;Empresa;Almeria;NO;NO;NO;;NO DATA;No;NO;1781;0;1;25;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Zaragoza;SI;NO;SI;;NO DATA;No;NO;1781;0;1;22;1
A;FUEL 1;Baja;M;Financiera Marca;0;0;Funcionario;Malaga;NO;NO;SI;;NO DATA;No;NO;3644;0;0;30;0
A;FUEL 1;Baja;M;Financiera Marca;0;0;Empresa;Castellon;NO;NO;SI;;NO DATA;No;NO;2429;0;0;22;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Gerona;NO;NO;SI;;NO DATA;No;SI;2429;0;1;28;0
A;FUEL 1;Baja;M;Financiera Marca;0;0;Empresa;Santa Cruz de Tenerife;NO;NO;SI;;NO DATA;No;NO;2924;0;1;22;1
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Alicante;NO;NO;SI;;NO DATA;No;NO;2429;0;0;19;1
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Madrid;SI;NO;SI;;NO DATA;No;SI;1781;0;1;23;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Zaragoza;NO;NO;SI;;NO DATA;No;NO;2429;0;1;31;0
A;FUEL 1;Baja;M;Otros;0;0;Empresa;Santa Cruz de Tenerife;NO;NO;SI;;NO DATA;No;NO;3413;0;1;29;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Lacoruna;NO;NO;SI;;NO DATA;No;NO;2429;0;0;24;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Funcionario;Barcelona;NO;NO;SI;;NO DATA;No;NO;2429;0;0;32;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Zaragoza;NO;NO;SI;;NO DATA;No;NO;2429;0;1;26;0
A;FUEL 1;Baja;M;Financiera Marca;0;1;Empresa;Pontevedra;SI;NO;SI;;NO DATA;No;NO;2429;0;0;24;0
A;FUEL 1;Baja;M;Contado;0;1;Empresa;Alicante;NO;NO;NO;;NO DATA;No;NO;1781;0;0;32;0
A;FUEL 1;Baja;M;Financiera Marca;0;1;Empresa;Madrid;SI;NO;SI;;NO DATA;No;NO;1781;0;0;20;0
A;FUEL 1;Baja;M;Contado;0;1;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;1781;0;1;18;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Tarragona;SI;NO;SI;;NO DATA;No;NO;2429;0;1;30;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Barcelona;NO;NO;NO;;NO DATA;No;NO;1781;0;0;24;0
A;FUEL 1;Baja;M;Contado;1;1;Empresa;Granada;NO;NO;SI;;NO DATA;No;NO;2671;0;1;21;0
A;FUEL 1;Baja;M;Contado;1;0;Empresa;Pontevedra;NO;NO;NO;;NO DATA;No;NO;1781;0;1;19;0
A;FUEL 1;Baja;M;Contado;0;0;Funcionario;Zaragoza;SI;NO;SI;;NO DATA;No;NO;2671;0;1;21;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Baleares;SI;NO;SI;;NO DATA;No;NO;1781;0;0;25;0
A;FUEL 1;Baja;M;Contado;1;1;Autonomo;Alicante;NO;NO;NO;;NO DATA;No;NO;1781;0;0;20;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Gerona;NO;NO;SI;;NO DATA;No;NO;2429;0;0;28;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Asturias;NO;NO;SI;;NO DATA;No;NO;2429;0;1;26;0
A;FUEL 1;Baja;M;Otros;0;0;Empresa;Santa Cruz de Tenerife;NO;NO;NO;;NO DATA;No;NO;2275;0;0;18;0
A;FUEL 1;Baja;M;Otros;0;0;Empresa;Alicante;NO;NO;NO;;NO DATA;No;NO;1781;0;0;32;0
A;FUEL 1;Baja;M;Contado;1;1;Empresa;Valencia;NO;NO;NO;;NO DATA;No;NO;1781;0;0;31;0
A;FUEL 1;Baja;M;Financiera Marca;1;0;Empresa;Cantabria;NO;NO;SI;;NO DATA;No;NO;2429;0;0;30;1
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Cadiz;SI;NO;SI;;NO DATA;No;NO;1781;0;1;20;0
A;FUEL 1;Baja;M;Financiera Marca;1;1;Empresa;Valencia;SI;NO;SI;;NO DATA;No;NO;1781;0;0;21;0
A;FUEL 1;Baja;M;Contado;1;1;Empresa;Cadiz;NO;NO;SI;;NO DATA;No;NO;2671;0;1;22;0
