CODE;PRODUCTO;TIPO_CARROCERIA;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;EDAD_COCHE;COSTE_VENTA;km_anno;Mas_1_coche;Revisiones;Edad Cliente;Tiempo
CLI1127;A;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Malaga;SI;NO;NO;Medio;SI;Averia muy grave;SI;2.34;1376;766;0;1;62;0
CLI1128;A;TIPO1;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Lacoruna;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;2.34;2892;9826;1;2;40;6
CLI1133;A;TIPO1;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Tarragona;NO;NO;NO;Alto;SI;Averia grave;NO;2.34;2594;8656;0;2;60;0
CLI1134;A;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Guadalajara;NO;NO;NO;Alto;SI;Averia muy grave;SI;2.27;2594;15023;0;1;60;0
CLI1135;A;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;2.38;5677;15392;1;2;54;10
CLI1136;A;TIPO1;FUEL 1;Media;M;Financiera Marca;EN PAREJA;F;Empresa;Leon;SI;NO;NO;Medio-Bajo;SI;No;NO;2.34;3233;8491;0;2;45;0
CLI1138;A;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;M;Funcionario;Lugo;NO;NO;NO;Medio-Bajo;SI;No;NO;2.26;1376;20588;0;2;37;0
CLI1139;A;TIPO1;FUEL 1;Media;M;Contado;EN PAREJA;M;Empresa;Huesca;SI;NO;NO;Medio-Bajo;SI;No;NO;2.16;4720;31641;0;2;53;0
CLI1140;A;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Baleares;SI;NO;NO;Alto;SI;Averia muy grave;SI;2.26;2594;4221;1;2;60;5
CLI1146;A;TIPO1;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;2.26;2015;17353;0;1;59;0
CLI1149;A;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Pontevedra;SI;NO;NO;Medio;SI;No;SI;2.27;2892;9047;1;1;31;6
CLI1150;A;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Asturias;SI;NO;NO;Medio-Bajo;SI;No;NO;2.28;2594;8119;0;2;51;0
CLI1153;A;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;SI;NO;NO;Alto;SI;No;NO;2.29;4720;11762;1;2;47;9
CLI1155;A;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;2.27;2594;8307;0;1;52;0
CLI1157;A;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Alicante;SI;NO;SI;Alto;SI;No;NO;2.27;2594;15851;1;2;42;7
CLI1158;A;TIPO1;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Barcelona;SI;NO;SI;Alto;SI;No;NO;2.27;2594;26281;1;1;40;9
CLI1163;A;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;2.22;1376;7701;0;2;43;0
CLI1239;A;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;Alto;SI;Averia muy grave;SI;2.08;1376;28624;1;0;59;9
CLI1240;A;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Toledo;SI;NO;NO;Medio-Bajo;SI;No;SI;1.84;3213;41716;1;2;61;6
CLI1251;A;TIPO1;FUEL 2;Media;M;Financiera Banco;CASADO;F;Funcionario;Ciudad Real;NO;NO;NO;Medio-Bajo;SI;No;SI;1.94;2385;32352;1;2;39;5
CLI1258;A;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Madrid;SI;NO;NO;Alto;SI;No;NO;2.16;2015;24003;1;2;47;8
CLI1263;A;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Pontevedra;SI;NO;NO;Medio-Bajo;SI;No;NO;1.94;1590;26823;1;2;55;9
CLI1288;A;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Alicante;SI;NO;NO;Medio;SI;No;NO;2.04;2892;23941;1;1;52;9
CLI1295;A;TIPO1;FUEL 2;Media;M;Financiera Banco;CASADO;F;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;No;NO;1.91;1590;26548;0;0;47;0
CLI1299;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Alicante;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;2.51;3588;7164;0;2;49;0
CLI1300;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Baleares;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;2.51;3271;14181;0;2;32;0
CLI1312;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;F;Empresa;Malaga;NO;NO;NO;Medio;SI;No;SI;2.28;1376;21844;0;2;39;0
CLI1318;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;F;Empresa;Sevilla;NO;NO;NO;Alto;SI;Averia muy grave;SI;2.38;1376;2111;1;1;57;3
CLI1320;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;F;Empresa;Barcelona;NO;NO;NO;Alto;SI;No;NO;2.5;920;4854;1;2;53;3
CLI1321;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;M;Empresa;Zaragoza;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;2.43;2208;10238;1;1;40;6
CLI1322;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Baleares;SI;NO;NO;Medio;SI;No;NO;2.51;3271;15430;1;2;46;8
CLI1323;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Burgos;NO;NO;NO;Alto;SI;No;NO;2.37;1376;3432;0;1;49;0
CLI1329;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Baleares;SI;NO;NO;Medio;SI;Averia grave;NO;2.51;3271;15394;1;1;51;8
CLI1331;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Funcionario;Alicante;SI;NO;NO;Alto;SI;Averia leve;NO;2.42;0;14669;0;1;50;0
CLI1333;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;F;Empresa;Malaga;NO;NO;NO;Alto;SI;Averia grave;NO;2.31;1376;4861;0;1;58;0
CLI1336;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;Alto;SI;No;NO;2.39;2892;12397;1;1;55;7
CLI1337;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Funcionario;Murcia;SI;NO;NO;Alto;SI;No;NO;2.43;1560;27820;0;1;54;0
CLI1340;A;TIPO1;FUEL 1;Baja;M;Financiera Banco;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;SI;Averia muy grave;SI;2.43;1376;9021;1;2;25;5
CLI1351;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;M;Empresa;Las Palmas;SI;NO;NO;Medio;SI;Averia grave;NO;2.21;3685;33092;1;0;52;6
CLI1355;A;TIPO1;FUEL 1;Baja;M;Otros;SOLTERO;M;Empresa;Badajoz;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;2.33;2892;4866;1;2;32;5
CLI1367;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;M;Empresa;Las Palmas;NO;NO;NO;Medio;SI;No;NO;2.05;1818;27797;0;1;53;0
CLI1371;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Granada;SI;NO;NO;Alto;SI;No;SI;2.26;2898;7993;1;1;48;6
CLI1440;B;TIPO6;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Burgos;SI;NO;NO;Medio-Bajo;SI;No;NO;2.69;2464;14135;0;2;41;0
CLI1442;B;TIPO6;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Valencia;SI;NO;NO;Medio-Bajo;SI;No;NO;2.5;2464;10237;0;2;55;0
CLI1443;B;TIPO6;FUEL 1;Baja;M;Otros;CASADO;M;Empresa;Asturias;NO;NO;NO;Medio-Bajo;SI;No;NO;2.6;1750;16054;0;1;49;0
CLI1445;B;TIPO6;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;2.52;2832;9696;0;1;54;0
CLI1448;B;TIPO6;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;NO;Medio;SI;No;NO;2.4;2370;6962;0;1;53;0
CLI1451;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;2.77;2464;6353;0;2;51;0
CLI1453;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia leve;NO;2.79;1750;12832;1;1;39;6
CLI1454;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Funcionario;Madrid;SI;NO;NO;Alto;SI;No;NO;2.8;3453;21077;1;2;50;9
CLI1455;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;2.52;2118;23008;1;2;52;8
CLI1456;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Autonomo;Salamanca;NO;NO;NO;Alto;SI;No;NO;2.41;1654;11660;1;2;29;6
CLI1459;B;TIPO6;FUEL 1;Media;M;Financiera Marca;EN PAREJA;F;Autonomo;Lugo;SI;NO;NO;Alto;SI;No;NO;2.76;2464;21303;0;2;59;0
CLI1460;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;No;NO;2.73;2464;8589;1;2;60;6
CLI1461;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Asturias;NO;NO;NO;Medio-Bajo;SI;No;NO;2.52;1750;8027;0;2;42;0
CLI1462;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;2.79;2464;9524;0;2;38;0
CLI1463;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio;SI;No;NO;2.56;2118;2242;0;2;50;0
CLI1465;B;TIPO6;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;No;NO;2.77;1750;9194;0;2;37;0
CLI1466;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;2.83;3453;9260;1;2;52;7
CLI1468;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Valencia;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;2.66;2118;11763;0;2;38;0
CLI1469;B;TIPO6;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia leve;NO;2.33;5277;11551;1;2;38;9
CLI1471;B;TIPO6;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Malaga;SI;NO;NO;Medio-Bajo;SI;No;NO;2.59;3453;23319;1;1;57;10
CLI1472;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Toledo;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;2.81;1750;14212;0;2;62;0
CLI1473;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;Medio-Bajo;SI;No;NO;2.62;3549;12131;1;2;62;8
CLI1474;B;TIPO6;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Valencia;SI;NO;NO;Alto;SI;No;NO;2.71;3453;12237;1;1;59;7
CLI1475;B;TIPO6;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;2.58;4005;5231;1;2;52;7
CLI1476;B;TIPO6;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Burgos;SI;NO;NO;Alto;SI;No;NO;2.46;2464;18611;1;1;68;8
CLI1477;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;SI;No;NO;2.72;1750;7659;0;1;44;0
CLI1478;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Murcia;NO;NO;NO;Medio-Bajo;SI;No;NO;2.69;1750;7027;0;2;41;0
CLI1479;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;No;SI;2.73;3453;10149;1;1;47;7
CLI1480;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Vizcaya;SI;NO;NO;Alto;SI;No;NO;2.71;2464;11103;1;2;38;6
CLI1481;B;TIPO6;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Cadiz;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;2.66;4524;20540;1;2;59;10
CLI1482;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Toledo;NO;NO;NO;Alto;SI;Averia grave;NO;2.41;1654;24533;0;1;47;0
CLI1484;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Sevilla;NO;NO;NO;Alto;SI;No;NO;2.68;1750;6438;1;2;62;5
CLI1486;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Murcia;NO;NO;NO;Medio-Bajo;SI;No;NO;2.58;2118;16480;0;2;62;0
CLI1487;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Pontevedra;SI;NO;NO;Medio;SI;Averia leve;SI;2.7;1750;13288;0;1;55;0
CLI1488;B;TIPO6;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;2.6;2118;2881;0;1;40;0
CLI1490;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Toledo;NO;NO;NO;Medio;SI;No;NO;2.72;1750;2127;0;2;47;0
CLI1491;B;TIPO6;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Cordoba;NO;NO;NO;Alto;SI;No;NO;2.62;1750;12251;1;1;57;6
CLI1492;B;TIPO6;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;2.44;1750;18663;1;1;54;7
CLI1493;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Alicante;NO;NO;NO;Medio-Bajo;SI;No;NO;2.67;1750;13627;0;2;53;0
CLI1494;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;SI;Medio-Bajo;SI;No;NO;2.67;1750;26144;0;2;48;0
CLI1495;B;TIPO6;FUEL 1;Media;M;Contado;SOLTERO;M;Autonomo;Huelva;NO;NO;NO;Medio-Bajo;SI;No;SI;2.67;1750;12255;0;2;50;0
CLI1496;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;No;NO;2.7;2464;16984;1;1;38;7
CLI1497;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;2.35;1654;13726;1;2;55;6
CLI1498;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Tarragona;SI;NO;NO;Alto;SI;No;NO;2.64;4005;12751;1;2;58;8
CLI1499;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;No;SI;2.68;1750;14327;0;2;39;0
CLI1503;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Toledo;SI;NO;NO;Medio;SI;No;NO;2.68;1750;15863;0;1;42;0
CLI1504;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;2.7;1750;19981;0;2;60;0
CLI1507;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;NO;Medio-Bajo;SI;No;NO;2.71;4304;20067;0;2;39;0
CLI1508;B;TIPO6;FUEL 1;Media;M;Otros;SOLTERO;F;Empresa;Pontevedra;SI;NO;NO;Alto;SI;No;NO;2.42;3453;9523;1;2;62;7
CLI1509;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Funcionario;Alicante;SI;NO;NO;Medio;SI;No;NO;2.69;2464;10464;0;2;44;0
CLI1510;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;2.53;2118;7447;0;2;49;0
CLI1512;B;TIPO6;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Salamanca;SI;NO;NO;Alto;SI;No;NO;2.71;1750;7980;1;2;38;5
CLI1513;B;TIPO6;FUEL 1;Media;M;Contado;SOLTERO;M;Funcionario;Cordoba;NO;NO;NO;Medio;SI;No;NO;2.65;1750;7885;0;1;62;0
CLI1514;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Zaragoza;SI;NO;NO;Medio-Bajo;SI;No;NO;2.67;2464;16908;0;1;40;0
CLI1515;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Lacoruna;SI;NO;NO;Alto;SI;No;NO;2.62;2832;11908;0;2;45;0
CLI1516;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Orense;SI;NO;NO;Medio;SI;No;NO;2.58;2528;11481;0;1;31;0
CLI1518;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Navarra;SI;NO;NO;Medio-Bajo;SI;Averia leve;NO;2.5;2464;8370;0;2;38;0
CLI1519;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Alicante;NO;NO;NO;Medio-Bajo;SI;Averia leve;NO;2.46;1750;11030;0;1;41;0
CLI1520;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Murcia;NO;NO;NO;Alto;SI;No;NO;2.66;1750;21138;1;1;41;8
CLI1521;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Alicante;SI;NO;NO;Medio-Bajo;SI;Averia leve;NO;2.5;2464;16042;0;2;46;0
CLI1522;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;2.4;1654;12593;1;1;69;6
CLI1523;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;2.7;1750;17989;1;2;57;7
CLI1524;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Castellon;NO;NO;NO;Alto;SI;No;NO;2.7;1750;13478;0;1;42;0
CLI1525;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;SI;No;NO;2.7;1750;17445;1;2;43;7
CLI1526;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Avila;SI;NO;NO;Alto;SI;Averia leve;NO;2.44;2464;23413;0;2;56;0
CLI1527;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;SI;No;NO;2.52;3319;21754;1;1;38;9
CLI1528;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Zaragoza;NO;NO;NO;Alto;SI;No;NO;2.65;2118;14979;0;2;61;0
CLI1529;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;No;SI;2.62;2832;5649;1;1;58;6
CLI1530;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Ciudad Real;NO;NO;NO;Medio-Bajo;SI;No;NO;2.66;1750;16696;0;2;49;0
CLI1531;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;No;NO;2.56;5076;14836;1;2;39;10
CLI1532;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Funcionario;Malaga;NO;NO;NO;Alto;SI;No;NO;2.55;1750;6879;0;2;52;0
CLI1533;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Castellon;NO;NO;NO;Alto;SI;Averia muy grave;SI;2.68;1750;7419;1;2;41;5
CLI1535;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Valencia;SI;NO;SI;Medio;SI;Averia leve;NO;2.55;2118;16235;0;1;50;0
CLI1538;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;2.48;2464;12739;0;2;49;0
CLI1540;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;2.65;2832;14795;0;2;60;0
CLI1541;B;TIPO6;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Las Palmas;NO;NO;NO;Alto;SI;No;NO;2.37;1654;20053;1;1;57;7
CLI1543;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;No;NO;2.64;4005;5974;1;2;59;7
CLI1544;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Zaragoza;NO;NO;NO;Medio;SI;No;NO;2.52;2118;6290;0;2;51;0
CLI1545;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;2.36;1654;16507;1;2;54;7
CLI1546;B;TIPO6;FUEL 1;Media;M;Financiera Marca;SOLTERO;F;Empresa;Valladolid;SI;NO;NO;Medio;SI;No;NO;2.61;4304;5002;0;1;53;0
CLI1547;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Gerona;SI;NO;NO;Alto;SI;No;NO;2.6;4005;10689;1;2;54;8
CLI1548;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;NO;Medio;SI;No;NO;2.63;2832;16408;0;1;57;0
CLI1550;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Sevilla;SI;NO;NO;Medio;SI;No;NO;2.46;3453;15719;1;2;43;8
CLI1552;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;F;Funcionario;Sevilla;SI;NO;NO;Medio-Bajo;SI;No;NO;2.35;4383;23022;1;2;50;6
CLI1553;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Baleares;SI;NO;NO;Medio;SI;No;NO;2.56;3084;8173;0;2;46;0
CLI1554;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Cordoba;NO;NO;NO;Medio-Bajo;SI;No;NO;2.52;1750;8356;0;1;50;0
CLI1555;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Madrid;SI;NO;NO;Alto;SI;No;NO;2.64;2832;21927;1;2;48;9
CLI1556;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Tarragona;SI;NO;NO;Alto;SI;No;NO;2.65;2464;12255;1;1;45;6
CLI1557;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Lacoruna;NO;NO;NO;Alto;SI;No;NO;2.43;1750;11245;0;1;43;0
CLI1558;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Lacoruna;NO;NO;NO;Alto;SI;No;NO;2.63;2118;12759;1;2;41;6
CLI1559;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Alicante;SI;NO;NO;Alto;SI;No;NO;2.54;2832;15387;0;2;57;0
CLI1560;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Sevilla;SI;NO;NO;Alto;SI;No;NO;2.52;2832;21407;0;1;53;0
CLI1561;B;TIPO6;FUEL 1;Media;M;Contado;OTROS;F;Empresa;Alicante;NO;NO;NO;Medio;SI;No;SI;2.45;1750;17140;0;2;49;0
CLI1562;B;TIPO6;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Badajoz;SI;NO;NO;Medio-Bajo;SI;No;NO;2.62;2464;12639;0;1;46;0
CLI1563;B;TIPO6;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Castellon;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;2.28;2370;12057;0;1;53;0
CLI1564;B;TIPO6;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;2.6;2118;12238;1;1;47;6
CLI1565;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Lacoruna;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;2.56;2832;12366;0;2;53;0
CLI1566;B;TIPO6;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;No;NO;2.62;2832;15799;1;2;51;8
CLI1567;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio;SI;Averia muy grave;SI;2.65;2118;10827;0;2;47;0
CLI1568;B;TIPO6;FUEL 1;Media;M;Otros;EN PAREJA;M;Empresa;Barcelona;SI;NO;NO;Medio;SI;No;NO;2.65;4005;23259;1;2;56;10
CLI1570;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;NO;Alto;SI;No;SI;2.59;2832;12207;0;2;50;0
CLI1571;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Malaga;NO;NO;NO;Medio;SI;Averia leve;NO;2.46;1750;4200;0;2;62;0
CLI1572;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;2.53;2118;16753;0;2;52;0
CLI1573;B;TIPO6;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;La Rioja;NO;NO;NO;Medio-Bajo;SI;Averia leve;NO;2.58;2118;16504;0;2;59;0
CLI1574;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;2.66;2118;5524;0;2;57;0
CLI1575;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Guipuzcua;SI;NO;NO;Alto;SI;No;NO;2.62;2832;3626;0;2;25;0
CLI1576;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Zaragoza;NO;NO;NO;Alto;SI;No;SI;2.53;2118;6285;0;2;50;0
CLI1577;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Cantabria;NO;NO;NO;Alto;SI;Averia muy grave;SI;2.34;1654;8486;0;1;50;0
CLI1578;B;TIPO6;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;2.66;2118;8381;0;1;27;0
